sample_id,dataset_name,source_video_id,group_id,official_split,split,label,generator_name,generation_task,video_id,prompt_sha256,selection_key,archive_path,archive_member_path,file_size_compressed,file_size_uncompressed,license_status,download_status
real::pJJPI2vxjzg_24_0to621,AIGVDBench,pJJPI2vxjzg_24_0to621,aigvdbench:pJJPI2vxjzg_24_0to621,validation,validation,0,,real_video,pJJPI2vxjzg_24_0to621.mp4,d380dc88c73904c19af33000d0cec411a8eb3fd40b071268b561dc2335406e54,0584ec57cca9ed115534cb566de66c7bed5a6c02de68c032ff553103ad28a03e,AIGVDBench/Real/Real.zip,videos/pJJPI2vxjzg_24_0to621.mp4,18356502,18359378,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::pJJPI2vxjzg_24_0to621,AIGVDBench,pJJPI2vxjzg_24_0to621,aigvdbench:pJJPI2vxjzg_24_0to621,validation,validation,1,Open-Sora,text_to_video,pJJPI2vxjzg_24_0to621.mp4,d380dc88c73904c19af33000d0cec411a8eb3fd40b071268b561dc2335406e54,0584ec57cca9ed115534cb566de66c7bed5a6c02de68c032ff553103ad28a03e,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/pJJPI2vxjzg_24_0to621.mp4,81714,82428,dataset_cc_by_4_0_component_partial,not_downloaded
real::I_bTiPTHIN8_60_0to128,AIGVDBench,I_bTiPTHIN8_60_0to128,aigvdbench:I_bTiPTHIN8_60_0to128,validation,validation,0,,real_video,I_bTiPTHIN8_60_0to128.mp4,ad03b869f5c10667b11b959b05b02c4805070217970623ea6415e69ebc7e7855,0597565f27a990b4a022c4940b7ffb1540fb0e74b96a369e5353b43a8fbbf5e7,AIGVDBench/Real/Real.zip,videos/I_bTiPTHIN8_60_0to128.mp4,1891569,1892476,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::I_bTiPTHIN8_60_0to128,AIGVDBench,I_bTiPTHIN8_60_0to128,aigvdbench:I_bTiPTHIN8_60_0to128,validation,validation,1,Open-Sora,text_to_video,I_bTiPTHIN8_60_0to128.mp4,ad03b869f5c10667b11b959b05b02c4805070217970623ea6415e69ebc7e7855,0597565f27a990b4a022c4940b7ffb1540fb0e74b96a369e5353b43a8fbbf5e7,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/I_bTiPTHIN8_60_0to128.mp4,60809,61607,dataset_cc_by_4_0_component_partial,not_downloaded
real::lEVjsQGSL7k_3_29to378,AIGVDBench,lEVjsQGSL7k_3_29to378,aigvdbench:lEVjsQGSL7k_3_29to378,validation,validation,0,,real_video,lEVjsQGSL7k_3_29to378.mp4,b0e419b30bb9d44514e2db133d70c748b517e73b3bd5c1f45e4df224f3641979,05a942db9c64ab7db68e8b85962debf6881edd4a3d670917f73d85d0f597e8c7,AIGVDBench/Real/Real.zip,videos/lEVjsQGSL7k_3_29to378.mp4,4970265,4970861,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::lEVjsQGSL7k_3_29to378,AIGVDBench,lEVjsQGSL7k_3_29to378,aigvdbench:lEVjsQGSL7k_3_29to378,validation,validation,1,Open-Sora,text_to_video,lEVjsQGSL7k_3_29to378.mp4,b0e419b30bb9d44514e2db133d70c748b517e73b3bd5c1f45e4df224f3641979,05a942db9c64ab7db68e8b85962debf6881edd4a3d670917f73d85d0f597e8c7,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/lEVjsQGSL7k_3_29to378.mp4,58553,59325,dataset_cc_by_4_0_component_partial,not_downloaded
real::bew4RBMmVXY_21_0to109,AIGVDBench,bew4RBMmVXY_21_0to109,aigvdbench:bew4RBMmVXY_21_0to109,validation,validation,0,,real_video,bew4RBMmVXY_21_0to109.mp4,af942604d8be8aaf933dcb4145876eceb890062afb7172c9e0b24d5f1736859f,05b024f2c03faea833223b69ff23e2fe31f43d348d61ba0af09c47ddf3802714,AIGVDBench/Real/Real.zip,videos/bew4RBMmVXY_21_0to109.mp4,1870763,1871159,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::bew4RBMmVXY_21_0to109,AIGVDBench,bew4RBMmVXY_21_0to109,aigvdbench:bew4RBMmVXY_21_0to109,validation,validation,1,Open-Sora,text_to_video,bew4RBMmVXY_21_0to109.mp4,af942604d8be8aaf933dcb4145876eceb890062afb7172c9e0b24d5f1736859f,05b024f2c03faea833223b69ff23e2fe31f43d348d61ba0af09c47ddf3802714,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/bew4RBMmVXY_21_0to109.mp4,57503,58308,dataset_cc_by_4_0_component_partial,not_downloaded
real::AvWrU7f0SLA_12_21to161,AIGVDBench,AvWrU7f0SLA_12_21to161,aigvdbench:AvWrU7f0SLA_12_21to161,validation,validation,0,,real_video,AvWrU7f0SLA_12_21to161.mp4,bb74e08f86d75534f08561cddf6d104a54bd327b8f76ea43c8d690b287fcf219,05b77263facc255aed8c82a455015fc630f1d8f5131530cf55905d6b06880dba,AIGVDBench/Real/Real.zip,videos/AvWrU7f0SLA_12_21to161.mp4,1636611,1637547,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::AvWrU7f0SLA_12_21to161,AIGVDBench,AvWrU7f0SLA_12_21to161,aigvdbench:AvWrU7f0SLA_12_21to161,validation,validation,1,Open-Sora,text_to_video,AvWrU7f0SLA_12_21to161.mp4,bb74e08f86d75534f08561cddf6d104a54bd327b8f76ea43c8d690b287fcf219,05b77263facc255aed8c82a455015fc630f1d8f5131530cf55905d6b06880dba,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/AvWrU7f0SLA_12_21to161.mp4,48563,49389,dataset_cc_by_4_0_component_partial,not_downloaded
real::72Q6ZHE4lAQ_10_0to212,AIGVDBench,72Q6ZHE4lAQ_10_0to212,aigvdbench:72Q6ZHE4lAQ_10_0to212,validation,validation,0,,real_video,72Q6ZHE4lAQ_10_0to212.mp4,fc8573453a6a8f027d7284621537e2b86670f123c1a070d3873adb523a3c2b95,05c4ba2840f091c9d475f471b34bba23c1923a73f160ee1210db9d959faf4aeb,AIGVDBench/Real/Real.zip,videos/72Q6ZHE4lAQ_10_0to212.mp4,7780970,7781303,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::72Q6ZHE4lAQ_10_0to212,AIGVDBench,72Q6ZHE4lAQ_10_0to212,aigvdbench:72Q6ZHE4lAQ_10_0to212,validation,validation,1,Open-Sora,text_to_video,72Q6ZHE4lAQ_10_0to212.mp4,fc8573453a6a8f027d7284621537e2b86670f123c1a070d3873adb523a3c2b95,05c4ba2840f091c9d475f471b34bba23c1923a73f160ee1210db9d959faf4aeb,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/72Q6ZHE4lAQ_10_0to212.mp4,50093,50901,dataset_cc_by_4_0_component_partial,not_downloaded
real::DQzYnxN3tE4_164_0to293,AIGVDBench,DQzYnxN3tE4_164_0to293,aigvdbench:DQzYnxN3tE4_164_0to293,validation,validation,0,,real_video,DQzYnxN3tE4_164_0to293.mp4,436ba457a5b1e1710f655835fc9a86bcc0ee9c4350a4a04ab772ead313d9f418,05c948770966d3a7f2723cb328e47125b8bee40591da11d30e07e80e103d88bd,AIGVDBench/Real/Real.zip,videos/DQzYnxN3tE4_164_0to293.mp4,3811835,3812450,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::DQzYnxN3tE4_164_0to293,AIGVDBench,DQzYnxN3tE4_164_0to293,aigvdbench:DQzYnxN3tE4_164_0to293,validation,validation,1,Open-Sora,text_to_video,DQzYnxN3tE4_164_0to293.mp4,436ba457a5b1e1710f655835fc9a86bcc0ee9c4350a4a04ab772ead313d9f418,05c948770966d3a7f2723cb328e47125b8bee40591da11d30e07e80e103d88bd,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/DQzYnxN3tE4_164_0to293.mp4,30313,31223,dataset_cc_by_4_0_component_partial,not_downloaded
real::GDjS1KX2PrA_10_16to138,AIGVDBench,GDjS1KX2PrA_10_16to138,aigvdbench:GDjS1KX2PrA_10_16to138,validation,validation,0,,real_video,GDjS1KX2PrA_10_16to138.mp4,dba692f8efe32ef6ac5d6ae080ef26832e04171195a2a7555063fe762db8d844,05cd5f00d71445c22caf602afe2afbcbe0e63060b6fd0d8096944a910d5d7ece,AIGVDBench/Real/Real.zip,videos/GDjS1KX2PrA_10_16to138.mp4,1247586,1248252,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::GDjS1KX2PrA_10_16to138,AIGVDBench,GDjS1KX2PrA_10_16to138,aigvdbench:GDjS1KX2PrA_10_16to138,validation,validation,1,Open-Sora,text_to_video,GDjS1KX2PrA_10_16to138.mp4,dba692f8efe32ef6ac5d6ae080ef26832e04171195a2a7555063fe762db8d844,05cd5f00d71445c22caf602afe2afbcbe0e63060b6fd0d8096944a910d5d7ece,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/GDjS1KX2PrA_10_16to138.mp4,58169,58926,dataset_cc_by_4_0_component_partial,not_downloaded
real::lCrZHZyeqic_37_0to104,AIGVDBench,lCrZHZyeqic_37_0to104,aigvdbench:lCrZHZyeqic_37_0to104,validation,validation,0,,real_video,lCrZHZyeqic_37_0to104.mp4,c167d22db1ad2c399a59d9841c58eb063ef9ca9eb9f19026d3f1c0798b5e718e,05d96353c8a6fa9a539605f1ef6207b8989d409c42838b25dd4a70ae98e7cac2,AIGVDBench/Real/Real.zip,videos/lCrZHZyeqic_37_0to104.mp4,2796610,2797379,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::lCrZHZyeqic_37_0to104,AIGVDBench,lCrZHZyeqic_37_0to104,aigvdbench:lCrZHZyeqic_37_0to104,validation,validation,1,Open-Sora,text_to_video,lCrZHZyeqic_37_0to104.mp4,c167d22db1ad2c399a59d9841c58eb063ef9ca9eb9f19026d3f1c0798b5e718e,05d96353c8a6fa9a539605f1ef6207b8989d409c42838b25dd4a70ae98e7cac2,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/lCrZHZyeqic_37_0to104.mp4,61699,62487,dataset_cc_by_4_0_component_partial,not_downloaded
real::Lj4nyWbbMds_8_0to552,AIGVDBench,Lj4nyWbbMds_8_0to552,aigvdbench:Lj4nyWbbMds_8_0to552,validation,validation,0,,real_video,Lj4nyWbbMds_8_0to552.mp4,779e0b733dca50a9793591f00ccd82796c5905a20c2714665b0001e35d6bc061,05e124af1ebc4a5b86349521c592e025e6309e23e29bb7e9902b1bc0cf28cbd4,AIGVDBench/Real/Real.zip,videos/Lj4nyWbbMds_8_0to552.mp4,21567832,21568358,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::Lj4nyWbbMds_8_0to552,AIGVDBench,Lj4nyWbbMds_8_0to552,aigvdbench:Lj4nyWbbMds_8_0to552,validation,validation,1,Open-Sora,text_to_video,Lj4nyWbbMds_8_0to552.mp4,779e0b733dca50a9793591f00ccd82796c5905a20c2714665b0001e35d6bc061,05e124af1ebc4a5b86349521c592e025e6309e23e29bb7e9902b1bc0cf28cbd4,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Lj4nyWbbMds_8_0to552.mp4,88340,89068,dataset_cc_by_4_0_component_partial,not_downloaded
real::X333iyQg0s0_45_25to163,AIGVDBench,X333iyQg0s0_45_25to163,aigvdbench:X333iyQg0s0_45_25to163,validation,validation,0,,real_video,X333iyQg0s0_45_25to163.mp4,fefc6075865577c537d1703811098cae465e0c3f949327ba2172f3e8f217f5dc,05ef2c53ecdce92c7f7496d753058f0f5b1efbe3cd9fcb0447f2ef834cad41b5,AIGVDBench/Real/Real.zip,videos/X333iyQg0s0_45_25to163.mp4,1259814,1261010,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::X333iyQg0s0_45_25to163,AIGVDBench,X333iyQg0s0_45_25to163,aigvdbench:X333iyQg0s0_45_25to163,validation,validation,1,Open-Sora,text_to_video,X333iyQg0s0_45_25to163.mp4,fefc6075865577c537d1703811098cae465e0c3f949327ba2172f3e8f217f5dc,05ef2c53ecdce92c7f7496d753058f0f5b1efbe3cd9fcb0447f2ef834cad41b5,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/X333iyQg0s0_45_25to163.mp4,44940,45803,dataset_cc_by_4_0_component_partial,not_downloaded
real::VGV09dUwXo4_59_0to123,AIGVDBench,VGV09dUwXo4_59_0to123,aigvdbench:VGV09dUwXo4_59_0to123,validation,validation,0,,real_video,VGV09dUwXo4_59_0to123.mp4,a52bf843c30fb19b2fc19fcc6c9b408889931ee5ab4c447a62c651f5f9212871,05fa650401ae14c6dc8f5f7fc901f876c050d4fc08a33211c64a0e2c090c1a3b,AIGVDBench/Real/Real.zip,videos/VGV09dUwXo4_59_0to123.mp4,1338247,1338708,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::VGV09dUwXo4_59_0to123,AIGVDBench,VGV09dUwXo4_59_0to123,aigvdbench:VGV09dUwXo4_59_0to123,validation,validation,1,Open-Sora,text_to_video,VGV09dUwXo4_59_0to123.mp4,a52bf843c30fb19b2fc19fcc6c9b408889931ee5ab4c447a62c651f5f9212871,05fa650401ae14c6dc8f5f7fc901f876c050d4fc08a33211c64a0e2c090c1a3b,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/VGV09dUwXo4_59_0to123.mp4,77937,78654,dataset_cc_by_4_0_component_partial,not_downloaded
real::Js1uRntrbj4_14_86to409,AIGVDBench,Js1uRntrbj4_14_86to409,aigvdbench:Js1uRntrbj4_14_86to409,validation,validation,0,,real_video,Js1uRntrbj4_14_86to409.mp4,e92cc06af74d0545da4c18ba02d186243bf529c73331f5b52ededa5f8be4cb51,06032edf2445135ccb9eef7c13203afc07d3b0fc97ea3fca6b893c1dc8ed7a6e,AIGVDBench/Real/Real.zip,videos/Js1uRntrbj4_14_86to409.mp4,6060201,6060711,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::Js1uRntrbj4_14_86to409,AIGVDBench,Js1uRntrbj4_14_86to409,aigvdbench:Js1uRntrbj4_14_86to409,validation,validation,1,Open-Sora,text_to_video,Js1uRntrbj4_14_86to409.mp4,e92cc06af74d0545da4c18ba02d186243bf529c73331f5b52ededa5f8be4cb51,06032edf2445135ccb9eef7c13203afc07d3b0fc97ea3fca6b893c1dc8ed7a6e,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Js1uRntrbj4_14_86to409.mp4,71762,72529,dataset_cc_by_4_0_component_partial,not_downloaded
real::cvzD-lNfO7E_33_174to452,AIGVDBench,cvzD-lNfO7E_33_174to452,aigvdbench:cvzD-lNfO7E_33_174to452,validation,validation,0,,real_video,cvzD-lNfO7E_33_174to452.mp4,bb7e7f8df8962ac5b7f22bb21c717f962595080c2a22b59f49eb54629a7343bc,06117f29f99c7185d3ca35ee0f06919d17aee7d8d06b1bc18563e79f9217333f,AIGVDBench/Real/Real.zip,videos/cvzD-lNfO7E_33_174to452.mp4,6969513,6970706,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::cvzD-lNfO7E_33_174to452,AIGVDBench,cvzD-lNfO7E_33_174to452,aigvdbench:cvzD-lNfO7E_33_174to452,validation,validation,1,Open-Sora,text_to_video,cvzD-lNfO7E_33_174to452.mp4,bb7e7f8df8962ac5b7f22bb21c717f962595080c2a22b59f49eb54629a7343bc,06117f29f99c7185d3ca35ee0f06919d17aee7d8d06b1bc18563e79f9217333f,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/cvzD-lNfO7E_33_174to452.mp4,57299,58072,dataset_cc_by_4_0_component_partial,not_downloaded
real::gsD-GDwd9a0_1_0to157,AIGVDBench,gsD-GDwd9a0_1_0to157,aigvdbench:gsD-GDwd9a0_1_0to157,validation,validation,0,,real_video,gsD-GDwd9a0_1_0to157.mp4,b3b42fbfb3a1a7b5738df5c89122a67b9fbec688d6230b2d640928e48e8a0202,063034eeb34852f7b5760ad1703f352ed12b314d2cc5a48f4ec3b3b53da467a9,AIGVDBench/Real/Real.zip,videos/gsD-GDwd9a0_1_0to157.mp4,4216394,4216584,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::gsD-GDwd9a0_1_0to157,AIGVDBench,gsD-GDwd9a0_1_0to157,aigvdbench:gsD-GDwd9a0_1_0to157,validation,validation,1,Open-Sora,text_to_video,gsD-GDwd9a0_1_0to157.mp4,b3b42fbfb3a1a7b5738df5c89122a67b9fbec688d6230b2d640928e48e8a0202,063034eeb34852f7b5760ad1703f352ed12b314d2cc5a48f4ec3b3b53da467a9,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/gsD-GDwd9a0_1_0to157.mp4,69769,70544,dataset_cc_by_4_0_component_partial,not_downloaded
real::w_5Bg292zU8_16_23to144,AIGVDBench,w_5Bg292zU8_16_23to144,aigvdbench:w_5Bg292zU8_16_23to144,validation,validation,0,,real_video,w_5Bg292zU8_16_23to144.mp4,79f05749aefe60252df4fa8ccadc0a641b25f73768b8124b63d7b0b2fe273009,064605dd5d3dca20d93a1a5418d25b8b1fde9fbf5331ec52f1f8b9a2f12d94db,AIGVDBench/Real/Real.zip,videos/w_5Bg292zU8_16_23to144.mp4,1041144,1041957,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::w_5Bg292zU8_16_23to144,AIGVDBench,w_5Bg292zU8_16_23to144,aigvdbench:w_5Bg292zU8_16_23to144,validation,validation,1,Open-Sora,text_to_video,w_5Bg292zU8_16_23to144.mp4,79f05749aefe60252df4fa8ccadc0a641b25f73768b8124b63d7b0b2fe273009,064605dd5d3dca20d93a1a5418d25b8b1fde9fbf5331ec52f1f8b9a2f12d94db,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/w_5Bg292zU8_16_23to144.mp4,32665,33598,dataset_cc_by_4_0_component_partial,not_downloaded
real::7tJI1-JT-FQ_41_24to193,AIGVDBench,7tJI1-JT-FQ_41_24to193,aigvdbench:7tJI1-JT-FQ_41_24to193,validation,validation,0,,real_video,7tJI1-JT-FQ_41_24to193.mp4,664f0f3581fdcbe879012cdb570ad3377de893e467fab58d6eb0801ffcdb294b,064e059656d5f1cf18308b0f32b2efe5c95fe1bff1dd8772f64f4a781c6c3bf6,AIGVDBench/Real/Real.zip,videos/7tJI1-JT-FQ_41_24to193.mp4,5038460,5038554,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::7tJI1-JT-FQ_41_24to193,AIGVDBench,7tJI1-JT-FQ_41_24to193,aigvdbench:7tJI1-JT-FQ_41_24to193,validation,validation,1,Open-Sora,text_to_video,7tJI1-JT-FQ_41_24to193.mp4,664f0f3581fdcbe879012cdb570ad3377de893e467fab58d6eb0801ffcdb294b,064e059656d5f1cf18308b0f32b2efe5c95fe1bff1dd8772f64f4a781c6c3bf6,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/7tJI1-JT-FQ_41_24to193.mp4,93458,94166,dataset_cc_by_4_0_component_partial,not_downloaded
real::ku77ybqDQNI_49_65to179,AIGVDBench,ku77ybqDQNI_49_65to179,aigvdbench:ku77ybqDQNI_49_65to179,validation,validation,0,,real_video,ku77ybqDQNI_49_65to179.mp4,fdf7c47c72a7b94513cd147c0a0f20a565722580abcb872e7731e5a92e6f01bf,065bfe8ea41202d45bb1f9537263e5a415b075c1c80e04dd50f0088f74fe1710,AIGVDBench/Real/Real.zip,videos/ku77ybqDQNI_49_65to179.mp4,6288008,6287645,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::ku77ybqDQNI_49_65to179,AIGVDBench,ku77ybqDQNI_49_65to179,aigvdbench:ku77ybqDQNI_49_65to179,validation,validation,1,Open-Sora,text_to_video,ku77ybqDQNI_49_65to179.mp4,fdf7c47c72a7b94513cd147c0a0f20a565722580abcb872e7731e5a92e6f01bf,065bfe8ea41202d45bb1f9537263e5a415b075c1c80e04dd50f0088f74fe1710,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/ku77ybqDQNI_49_65to179.mp4,66852,67648,dataset_cc_by_4_0_component_partial,not_downloaded
real::5iYUyTLcCUs_14_0to238,AIGVDBench,5iYUyTLcCUs_14_0to238,aigvdbench:5iYUyTLcCUs_14_0to238,validation,validation,0,,real_video,5iYUyTLcCUs_14_0to238.mp4,c64129d319e69c564061f139e69ee6e22f746d8ac804da5d139c5b18df097266,068373c4b3c9bc9cbcf882c4212c139d20c2cee1f1518f12f667f6a96788efa0,AIGVDBench/Real/Real.zip,videos/5iYUyTLcCUs_14_0to238.mp4,4110138,4110991,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::5iYUyTLcCUs_14_0to238,AIGVDBench,5iYUyTLcCUs_14_0to238,aigvdbench:5iYUyTLcCUs_14_0to238,validation,validation,1,Open-Sora,text_to_video,5iYUyTLcCUs_14_0to238.mp4,c64129d319e69c564061f139e69ee6e22f746d8ac804da5d139c5b18df097266,068373c4b3c9bc9cbcf882c4212c139d20c2cee1f1518f12f667f6a96788efa0,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/5iYUyTLcCUs_14_0to238.mp4,48252,49074,dataset_cc_by_4_0_component_partial,not_downloaded
real::IIcrKLG7HYc_65_0to269,AIGVDBench,IIcrKLG7HYc_65_0to269,aigvdbench:IIcrKLG7HYc_65_0to269,validation,validation,0,,real_video,IIcrKLG7HYc_65_0to269.mp4,261023f780313740eb3e6808115b4f2b93467cb1be84922e04f818bc0e1dde82,068714d132436ff06ef0572be3bbadee94fc3085bb2d6ec9ac8002390909cb72,AIGVDBench/Real/Real.zip,videos/IIcrKLG7HYc_65_0to269.mp4,6897868,6898613,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::IIcrKLG7HYc_65_0to269,AIGVDBench,IIcrKLG7HYc_65_0to269,aigvdbench:IIcrKLG7HYc_65_0to269,validation,validation,1,Open-Sora,text_to_video,IIcrKLG7HYc_65_0to269.mp4,261023f780313740eb3e6808115b4f2b93467cb1be84922e04f818bc0e1dde82,068714d132436ff06ef0572be3bbadee94fc3085bb2d6ec9ac8002390909cb72,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/IIcrKLG7HYc_65_0to269.mp4,48768,49609,dataset_cc_by_4_0_component_partial,not_downloaded
real::WPgcHx5HkFw_26_0to130,AIGVDBench,WPgcHx5HkFw_26_0to130,aigvdbench:WPgcHx5HkFw_26_0to130,validation,validation,0,,real_video,WPgcHx5HkFw_26_0to130.mp4,d07608c6b47848f87890b1e387f1f25f525238de798131ef76430905f47a5121,068cb174a75cb2f8781f0fd7c82ff273fc830df48da954dbfa98db52a22c86e6,AIGVDBench/Real/Real.zip,videos/WPgcHx5HkFw_26_0to130.mp4,2689398,2690004,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::WPgcHx5HkFw_26_0to130,AIGVDBench,WPgcHx5HkFw_26_0to130,aigvdbench:WPgcHx5HkFw_26_0to130,validation,validation,1,Open-Sora,text_to_video,WPgcHx5HkFw_26_0to130.mp4,d07608c6b47848f87890b1e387f1f25f525238de798131ef76430905f47a5121,068cb174a75cb2f8781f0fd7c82ff273fc830df48da954dbfa98db52a22c86e6,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/WPgcHx5HkFw_26_0to130.mp4,36589,37417,dataset_cc_by_4_0_component_partial,not_downloaded
real::_enS0P_bHwM_4_0to533,AIGVDBench,_enS0P_bHwM_4_0to533,aigvdbench:_enS0P_bHwM_4_0to533,validation,validation,0,,real_video,_enS0P_bHwM_4_0to533.mp4,0c2b10217c3a0eeb6955a03192b81da259f497373df96c02b56c734912b4aee5,06a0fb8655b70ad7ab2e0d4014817785ac79cd777287f30f9d37e10312b8ba3b,AIGVDBench/Real/Real.zip,videos/_enS0P_bHwM_4_0to533.mp4,8581903,8584144,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::_enS0P_bHwM_4_0to533,AIGVDBench,_enS0P_bHwM_4_0to533,aigvdbench:_enS0P_bHwM_4_0to533,validation,validation,1,Open-Sora,text_to_video,_enS0P_bHwM_4_0to533.mp4,0c2b10217c3a0eeb6955a03192b81da259f497373df96c02b56c734912b4aee5,06a0fb8655b70ad7ab2e0d4014817785ac79cd777287f30f9d37e10312b8ba3b,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/_enS0P_bHwM_4_0to533.mp4,39548,40431,dataset_cc_by_4_0_component_partial,not_downloaded
real::ZcxYdu6p3fg_49_0to108,AIGVDBench,ZcxYdu6p3fg_49_0to108,aigvdbench:ZcxYdu6p3fg_49_0to108,validation,validation,0,,real_video,ZcxYdu6p3fg_49_0to108.mp4,b1fb338931945dbe1a56e4794caf6e059531d03b797dd319318d323c185f3945,06bb570319c891fff90785deec50cf82429e61cd9f0815d1172ea238f8246477,AIGVDBench/Real/Real.zip,videos/ZcxYdu6p3fg_49_0to108.mp4,1442414,1443132,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::ZcxYdu6p3fg_49_0to108,AIGVDBench,ZcxYdu6p3fg_49_0to108,aigvdbench:ZcxYdu6p3fg_49_0to108,validation,validation,1,Open-Sora,text_to_video,ZcxYdu6p3fg_49_0to108.mp4,b1fb338931945dbe1a56e4794caf6e059531d03b797dd319318d323c185f3945,06bb570319c891fff90785deec50cf82429e61cd9f0815d1172ea238f8246477,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/ZcxYdu6p3fg_49_0to108.mp4,61834,62566,dataset_cc_by_4_0_component_partial,not_downloaded
real::EcVj0rGx77M_4_982to1165,AIGVDBench,EcVj0rGx77M_4_982to1165,aigvdbench:EcVj0rGx77M_4_982to1165,validation,validation,0,,real_video,EcVj0rGx77M_4_982to1165.mp4,12db16d81ccde0145abe75c82ec40568ac2f89f52a1e16eacfdc6b563f8c6ee5,06c318b0fcb2e36cfc377b48b82b728282ac14a69f276a1041922627488b93c4,AIGVDBench/Real/Real.zip,videos/EcVj0rGx77M_4_982to1165.mp4,3315072,3315712,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::EcVj0rGx77M_4_982to1165,AIGVDBench,EcVj0rGx77M_4_982to1165,aigvdbench:EcVj0rGx77M_4_982to1165,validation,validation,1,Open-Sora,text_to_video,EcVj0rGx77M_4_982to1165.mp4,12db16d81ccde0145abe75c82ec40568ac2f89f52a1e16eacfdc6b563f8c6ee5,06c318b0fcb2e36cfc377b48b82b728282ac14a69f276a1041922627488b93c4,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/EcVj0rGx77M_4_982to1165.mp4,44471,45310,dataset_cc_by_4_0_component_partial,not_downloaded
real::Imckz_pDYAM_2_0to252,AIGVDBench,Imckz_pDYAM_2_0to252,aigvdbench:Imckz_pDYAM_2_0to252,validation,validation,0,,real_video,Imckz_pDYAM_2_0to252.mp4,baa81790426e4624091ab2b796967366fe9c021dafff965487c81c4ea047480b,06ca159fa9a6a345642401c581c2c6fde4639e1e7d6a8e3ffedfbdf448578767,AIGVDBench/Real/Real.zip,videos/Imckz_pDYAM_2_0to252.mp4,4683991,4684368,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::Imckz_pDYAM_2_0to252,AIGVDBench,Imckz_pDYAM_2_0to252,aigvdbench:Imckz_pDYAM_2_0to252,validation,validation,1,Open-Sora,text_to_video,Imckz_pDYAM_2_0to252.mp4,baa81790426e4624091ab2b796967366fe9c021dafff965487c81c4ea047480b,06ca159fa9a6a345642401c581c2c6fde4639e1e7d6a8e3ffedfbdf448578767,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Imckz_pDYAM_2_0to252.mp4,31630,32538,dataset_cc_by_4_0_component_partial,not_downloaded
