sample_id,dataset_name,source_video_id,group_id,official_split,split,label,generator_name,generation_task,video_id,prompt_sha256,selection_key,archive_path,archive_member_path,file_size_compressed,file_size_uncompressed,license_status,download_status,local_video_path,source_video_sha256,media_inventory_status,candidate_manifest_sha256
real::5Z5BRmlwpAc_88_0to121,AIGVDBench,5Z5BRmlwpAc_88_0to121,aigvdbench:5Z5BRmlwpAc_88_0to121,test,test,0,,real_video,5Z5BRmlwpAc_88_0to121.mp4,3d6b687b202af06dcb58c8621a5b939576c1be552a1e3233637a363c78be8e65,04cb8bf800bec3c5a71c4a61b84e828acabe3cbb4a207f69add7800f459c5259,AIGVDBench/Real/Real.zip,videos/5Z5BRmlwpAc_88_0to121.mp4,1817913,1818758,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo1WjVCUm1sd3BBY184OF8wdG8xMjE/real.mp4,8e6bc205cca740e8253b5fecfb131e8bea23ef13b70371280b782ebf2025f31f,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::5Z5BRmlwpAc_88_0to121,AIGVDBench,5Z5BRmlwpAc_88_0to121,aigvdbench:5Z5BRmlwpAc_88_0to121,test,test,1,Open-Sora,text_to_video,5Z5BRmlwpAc_88_0to121.mp4,3d6b687b202af06dcb58c8621a5b939576c1be552a1e3233637a363c78be8e65,04cb8bf800bec3c5a71c4a61b84e828acabe3cbb4a207f69add7800f459c5259,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/5Z5BRmlwpAc_88_0to121.mp4,52619,53431,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo1WjVCUm1sd3BBY184OF8wdG8xMjE/open_sora.mp4,8f4a6dbaeac093aaa51d2848eadbbce2f5a6e16727e60bae13fe32d37bc81df8,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::wylDl_NBMMk_3_0to262,AIGVDBench,wylDl_NBMMk_3_0to262,aigvdbench:wylDl_NBMMk_3_0to262,test,test,0,,real_video,wylDl_NBMMk_3_0to262.mp4,27eaa51465d1f6bc6b56f2e87922f5a8ce7dfbf5e7cc71ab77973133536c226f,04d3f42dbabf5d6c151d637c19f28b84bc08c253a96f3fa9758e35a1ca606375,AIGVDBench/Real/Real.zip,videos/wylDl_NBMMk_3_0to262.mp4,8100767,8101285,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp3eWxEbF9OQk1Na18zXzB0bzI2Mg/real.mp4,bb42b4141313bad67e29484149ced7b8abd0446966b66a727a85f4891a7179f5,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::wylDl_NBMMk_3_0to262,AIGVDBench,wylDl_NBMMk_3_0to262,aigvdbench:wylDl_NBMMk_3_0to262,test,test,1,Open-Sora,text_to_video,wylDl_NBMMk_3_0to262.mp4,27eaa51465d1f6bc6b56f2e87922f5a8ce7dfbf5e7cc71ab77973133536c226f,04d3f42dbabf5d6c151d637c19f28b84bc08c253a96f3fa9758e35a1ca606375,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/wylDl_NBMMk_3_0to262.mp4,53399,54155,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp3eWxEbF9OQk1Na18zXzB0bzI2Mg/open_sora.mp4,b0b5d3a72f16f2e303574a6402e9751d9456c4020ffdcdeab67ae3ada3089629,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::b4k_9PlD2Ds_17_0to114,AIGVDBench,b4k_9PlD2Ds_17_0to114,aigvdbench:b4k_9PlD2Ds_17_0to114,test,test,0,,real_video,b4k_9PlD2Ds_17_0to114.mp4,28b820b20c991e1b50111ea42b2969e0586e7c8e292bf31790893ac4231243dc,04e031bf5b50599d9fc461d8006b8bc1fc2e0d057f85989d9ec14f399fafe829,AIGVDBench/Real/Real.zip,videos/b4k_9PlD2Ds_17_0to114.mp4,2777861,2778229,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpiNGtfOVBsRDJEc18xN18wdG8xMTQ/real.mp4,6f95f16cb8683998cdad491a3115ef21ce6d9c259f4028a470fd04665da164e8,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::b4k_9PlD2Ds_17_0to114,AIGVDBench,b4k_9PlD2Ds_17_0to114,aigvdbench:b4k_9PlD2Ds_17_0to114,test,test,1,Open-Sora,text_to_video,b4k_9PlD2Ds_17_0to114.mp4,28b820b20c991e1b50111ea42b2969e0586e7c8e292bf31790893ac4231243dc,04e031bf5b50599d9fc461d8006b8bc1fc2e0d057f85989d9ec14f399fafe829,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/b4k_9PlD2Ds_17_0to114.mp4,43444,44329,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpiNGtfOVBsRDJEc18xN18wdG8xMTQ/open_sora.mp4,1b3f4476170bec8491f0e7032d7fe4f8af90038145ab82e900127604fbf4fde6,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::k54O2ZoXi3Q_2_0to211,AIGVDBench,k54O2ZoXi3Q_2_0to211,aigvdbench:k54O2ZoXi3Q_2_0to211,test,test,0,,real_video,k54O2ZoXi3Q_2_0to211.mp4,1ad84cd9653ecf36d843f5ff79eb016be2e72a4f297f601fda3496d440534332,04e090a12519b1d841a07c3b97e28476a456f753e31d4626515e54ad1889ea7d,AIGVDBench/Real/Real.zip,videos/k54O2ZoXi3Q_2_0to211.mp4,5312752,5313122,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDprNTRPMlpvWGkzUV8yXzB0bzIxMQ/real.mp4,9b016edb5f68c2cfa8fc51b9a2fbf69d4b9e17361bfde05d761fc3b578941d14,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::k54O2ZoXi3Q_2_0to211,AIGVDBench,k54O2ZoXi3Q_2_0to211,aigvdbench:k54O2ZoXi3Q_2_0to211,test,test,1,Open-Sora,text_to_video,k54O2ZoXi3Q_2_0to211.mp4,1ad84cd9653ecf36d843f5ff79eb016be2e72a4f297f601fda3496d440534332,04e090a12519b1d841a07c3b97e28476a456f753e31d4626515e54ad1889ea7d,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/k54O2ZoXi3Q_2_0to211.mp4,49815,50655,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDprNTRPMlpvWGkzUV8yXzB0bzIxMQ/open_sora.mp4,117f3449350f26709f6342e0409c1b6555bd886f8a0eb6c7cd7bd688ceee6715,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::M3sjD1C4XGY_114_0to111,AIGVDBench,M3sjD1C4XGY_114_0to111,aigvdbench:M3sjD1C4XGY_114_0to111,test,test,0,,real_video,M3sjD1C4XGY_114_0to111.mp4,bae46acd054aca54578fe34d9a99b2e21fffb498d6852669b0852e40bfab562a,04e2f8445070ce8bad4475c5e9f946d5ce4e71cba65cb996aae8dbd83f38f0e5,AIGVDBench/Real/Real.zip,videos/M3sjD1C4XGY_114_0to111.mp4,2738220,2738490,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpNM3NqRDFDNFhHWV8xMTRfMHRvMTEx/real.mp4,73098b386d31107bb98107eb0dce5e16ed1253513a6217f4aa553e4e877b61cb,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::M3sjD1C4XGY_114_0to111,AIGVDBench,M3sjD1C4XGY_114_0to111,aigvdbench:M3sjD1C4XGY_114_0to111,test,test,1,Open-Sora,text_to_video,M3sjD1C4XGY_114_0to111.mp4,bae46acd054aca54578fe34d9a99b2e21fffb498d6852669b0852e40bfab562a,04e2f8445070ce8bad4475c5e9f946d5ce4e71cba65cb996aae8dbd83f38f0e5,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/M3sjD1C4XGY_114_0to111.mp4,57378,58149,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpNM3NqRDFDNFhHWV8xMTRfMHRvMTEx/open_sora.mp4,c40bd59c3fe7428143bf80df1965ea5ec238fb70dddd5214b53741bd9b72a9ee,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::J0htRZc7Vew_4_24to147,AIGVDBench,J0htRZc7Vew_4_24to147,aigvdbench:J0htRZc7Vew_4_24to147,test,test,0,,real_video,J0htRZc7Vew_4_24to147.mp4,2a82883cfbd42501f57fa80207514f56d2e4435bc528f824d54da6d2c1b4380b,04e7b9462f60e8996dda558e94192a1270981ac293354415d20aca53269c9549,AIGVDBench/Real/Real.zip,videos/J0htRZc7Vew_4_24to147.mp4,1711452,1712155,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKMGh0UlpjN1Zld180XzI0dG8xNDc/real.mp4,35ec3b670237a10aae4e1eac1f5035e0998aeb5afb1210bd1222f1ff68cc1145,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::J0htRZc7Vew_4_24to147,AIGVDBench,J0htRZc7Vew_4_24to147,aigvdbench:J0htRZc7Vew_4_24to147,test,test,1,Open-Sora,text_to_video,J0htRZc7Vew_4_24to147.mp4,2a82883cfbd42501f57fa80207514f56d2e4435bc528f824d54da6d2c1b4380b,04e7b9462f60e8996dda558e94192a1270981ac293354415d20aca53269c9549,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/J0htRZc7Vew_4_24to147.mp4,46499,47301,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKMGh0UlpjN1Zld180XzI0dG8xNDc/open_sora.mp4,04b0c088f7f37af0b04923b08df38b66ac26454077dc5fd6c37181994cd79d7f,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Os6eCSgUNto_16_0to122,AIGVDBench,Os6eCSgUNto_16_0to122,aigvdbench:Os6eCSgUNto_16_0to122,test,test,0,,real_video,Os6eCSgUNto_16_0to122.mp4,a00cc5883cab4e4b97e44914cecd0936279e8298a5f7c97c6c81e403219d8f70,050f5f7f658f47f8f36bcc88950a4a84110897cb1a3d6c8dcb0bac2bd28da35d,AIGVDBench/Real/Real.zip,videos/Os6eCSgUNto_16_0to122.mp4,1198472,1199432,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpPczZlQ1NnVU50b18xNl8wdG8xMjI/real.mp4,a6ad49efb3e97a3536b618fd78158f8f2602e5062c1951c881df6f35867984cc,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Os6eCSgUNto_16_0to122,AIGVDBench,Os6eCSgUNto_16_0to122,aigvdbench:Os6eCSgUNto_16_0to122,test,test,1,Open-Sora,text_to_video,Os6eCSgUNto_16_0to122.mp4,a00cc5883cab4e4b97e44914cecd0936279e8298a5f7c97c6c81e403219d8f70,050f5f7f658f47f8f36bcc88950a4a84110897cb1a3d6c8dcb0bac2bd28da35d,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Os6eCSgUNto_16_0to122.mp4,55987,56778,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpPczZlQ1NnVU50b18xNl8wdG8xMjI/open_sora.mp4,4b8d10abad6f1d842c44ad98c1c93254f54f59b76e4c00eea82fb2c2693c00b0,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::HQcN-SPchhI_7_31to133,AIGVDBench,HQcN-SPchhI_7_31to133,aigvdbench:HQcN-SPchhI_7_31to133,test,test,0,,real_video,HQcN-SPchhI_7_31to133.mp4,f69659a1771ffc17aa54d0d360503c70211a651c422b9fef215d3493fe71438f,052c38591d985c8ad2149504cdae0bdccfcfc19c99230fe9ea9277dd520db009,AIGVDBench/Real/Real.zip,videos/HQcN-SPchhI_7_31to133.mp4,1078873,1079601,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpIUWNOLVNQY2hoSV83XzMxdG8xMzM/real.mp4,4792ef1ba9ab0dcf1636b1a3d2bc2e114b473ad806c6b138da4afa0578176bfc,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::HQcN-SPchhI_7_31to133,AIGVDBench,HQcN-SPchhI_7_31to133,aigvdbench:HQcN-SPchhI_7_31to133,test,test,1,Open-Sora,text_to_video,HQcN-SPchhI_7_31to133.mp4,f69659a1771ffc17aa54d0d360503c70211a651c422b9fef215d3493fe71438f,052c38591d985c8ad2149504cdae0bdccfcfc19c99230fe9ea9277dd520db009,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/HQcN-SPchhI_7_31to133.mp4,61827,62632,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpIUWNOLVNQY2hoSV83XzMxdG8xMzM/open_sora.mp4,c06c75f21e5c0b79b00edbaeca3180e6e3eb180e707a67680565bd457730bc49,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Tq5e0Lh117c_22_0to117,AIGVDBench,Tq5e0Lh117c_22_0to117,aigvdbench:Tq5e0Lh117c_22_0to117,test,test,0,,real_video,Tq5e0Lh117c_22_0to117.mp4,85efc982bb27e45f1dafdf7cb9e4140b707be2ada54ac2f2506f45e94cc870eb,05327aaedc3bd5e5604590d211b4724fd20bbddd7135a250fc5b0989a9e65aaf,AIGVDBench/Real/Real.zip,videos/Tq5e0Lh117c_22_0to117.mp4,2868011,2868256,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpUcTVlMExoMTE3Y18yMl8wdG8xMTc/real.mp4,85b50923ef556bb8e859b8acdce1527ce91e1e51d494e2406c6f9e0400d0f638,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Tq5e0Lh117c_22_0to117,AIGVDBench,Tq5e0Lh117c_22_0to117,aigvdbench:Tq5e0Lh117c_22_0to117,test,test,1,Open-Sora,text_to_video,Tq5e0Lh117c_22_0to117.mp4,85efc982bb27e45f1dafdf7cb9e4140b707be2ada54ac2f2506f45e94cc870eb,05327aaedc3bd5e5604590d211b4724fd20bbddd7135a250fc5b0989a9e65aaf,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Tq5e0Lh117c_22_0to117.mp4,44997,45855,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpUcTVlMExoMTE3Y18yMl8wdG8xMTc/open_sora.mp4,dd8723c000a3ce061ea35edee1aeb7b884079adeafd07c0d905c59a81b7e83f7,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::z4FHgwCfbNs_5_31to256,AIGVDBench,z4FHgwCfbNs_5_31to256,aigvdbench:z4FHgwCfbNs_5_31to256,test,test,0,,real_video,z4FHgwCfbNs_5_31to256.mp4,a410dccea61840f0d5ae4f4e022e399ac0b7a18db717c64477ad2508049bb086,0550f70006e3f2bdbc90b132736cbdff5a2952fb9e9fa3cb301b157b1f7d11ef,AIGVDBench/Real/Real.zip,videos/z4FHgwCfbNs_5_31to256.mp4,2603022,2603917,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp6NEZIZ3dDZmJOc181XzMxdG8yNTY/real.mp4,466eeaccaafaa10052fc73b427e366a1f4d1f9e8a8c4a9f2bc56059f1e0c2058,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::z4FHgwCfbNs_5_31to256,AIGVDBench,z4FHgwCfbNs_5_31to256,aigvdbench:z4FHgwCfbNs_5_31to256,test,test,1,Open-Sora,text_to_video,z4FHgwCfbNs_5_31to256.mp4,a410dccea61840f0d5ae4f4e022e399ac0b7a18db717c64477ad2508049bb086,0550f70006e3f2bdbc90b132736cbdff5a2952fb9e9fa3cb301b157b1f7d11ef,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/z4FHgwCfbNs_5_31to256.mp4,69058,69795,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp6NEZIZ3dDZmJOc181XzMxdG8yNTY/open_sora.mp4,5dfc3a88166729c33f0f4aae534d1e5d9eb311ca898dd0487d1e102a264f91ac,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::6p2KYW76Aeo_33_0to134,AIGVDBench,6p2KYW76Aeo_33_0to134,aigvdbench:6p2KYW76Aeo_33_0to134,test,test,0,,real_video,6p2KYW76Aeo_33_0to134.mp4,01d80fdf79e606399589e4ff0b4e028544345cd1fdb0d03f21ed318a42173dcb,057c8e9c770358a75c6c473aec50da85b174a4bd3aafe72a8ec0d2cbde3b6017,AIGVDBench/Real/Real.zip,videos/6p2KYW76Aeo_33_0to134.mp4,3063755,3064038,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo2cDJLWVc3NkFlb18zM18wdG8xMzQ/real.mp4,dee905c573a555c8f5fc95e0f5794a469537ea5d5b81c77d118c7966f1cf7dc7,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::6p2KYW76Aeo_33_0to134,AIGVDBench,6p2KYW76Aeo_33_0to134,aigvdbench:6p2KYW76Aeo_33_0to134,test,test,1,Open-Sora,text_to_video,6p2KYW76Aeo_33_0to134.mp4,01d80fdf79e606399589e4ff0b4e028544345cd1fdb0d03f21ed318a42173dcb,057c8e9c770358a75c6c473aec50da85b174a4bd3aafe72a8ec0d2cbde3b6017,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/6p2KYW76Aeo_33_0to134.mp4,43774,44650,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo2cDJLWVc3NkFlb18zM18wdG8xMzQ/open_sora.mp4,ad83d5d05d53056ae57497710a1d1e1476f291fb3fc8b48dc9859ee1591a1b7f,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::ofurWzQTGeI_94_342to615,AIGVDBench,ofurWzQTGeI_94_342to615,aigvdbench:ofurWzQTGeI_94_342to615,test,test,0,,real_video,ofurWzQTGeI_94_342to615.mp4,6165893d4919fb2292a2aef73876295080c049fa0089fb85f0d9f5de6a6ab55a,059130e59cce97eb61bc8218c71c4ae5c5209a2068e55ca0dbda4aa19b2259ba,AIGVDBench/Real/Real.zip,videos/ofurWzQTGeI_94_342to615.mp4,5068509,5068799,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpvZnVyV3pRVEdlSV85NF8zNDJ0bzYxNQ/real.mp4,c1f5b7bfbc8ccf91e2f30264f5b95ee1cdc0cb62110fb97cd7407c71d2d6f30a,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::ofurWzQTGeI_94_342to615,AIGVDBench,ofurWzQTGeI_94_342to615,aigvdbench:ofurWzQTGeI_94_342to615,test,test,1,Open-Sora,text_to_video,ofurWzQTGeI_94_342to615.mp4,6165893d4919fb2292a2aef73876295080c049fa0089fb85f0d9f5de6a6ab55a,059130e59cce97eb61bc8218c71c4ae5c5209a2068e55ca0dbda4aa19b2259ba,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/ofurWzQTGeI_94_342to615.mp4,54828,55512,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpvZnVyV3pRVEdlSV85NF8zNDJ0bzYxNQ/open_sora.mp4,a19d4daff5d76deb2d0e1f55cf2747adad9637123d40879d70e9c6b981e27cf9,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::JZE2If6eT_4_27_0to807,AIGVDBench,JZE2If6eT_4_27_0to807,aigvdbench:JZE2If6eT_4_27_0to807,test,test,0,,real_video,JZE2If6eT_4_27_0to807.mp4,1b8f9be89f73011d57e8b55a6a0d48ddf6fd50ed3914bd7ac046866ffa0675dd,05a7ab1d144a5399da98d676994b6d8de1273c74820002973637e74676634f62,AIGVDBench/Real/Real.zip,videos/JZE2If6eT_4_27_0to807.mp4,13710327,13712880,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKWkUySWY2ZVRfNF8yN18wdG84MDc/real.mp4,c2ea606b437a39729aab4854a45d154c9780320f276089dc34b748274fe8bc74,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::JZE2If6eT_4_27_0to807,AIGVDBench,JZE2If6eT_4_27_0to807,aigvdbench:JZE2If6eT_4_27_0to807,test,test,1,Open-Sora,text_to_video,JZE2If6eT_4_27_0to807.mp4,1b8f9be89f73011d57e8b55a6a0d48ddf6fd50ed3914bd7ac046866ffa0675dd,05a7ab1d144a5399da98d676994b6d8de1273c74820002973637e74676634f62,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/JZE2If6eT_4_27_0to807.mp4,42804,43694,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKWkUySWY2ZVRfNF8yN18wdG84MDc/open_sora.mp4,0c1d59690370b8a4c2c49589869b22cdc22603ec018fcd3db144245759d84fe3,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::aIGHTfekBqE_169_0to103,AIGVDBench,aIGHTfekBqE_169_0to103,aigvdbench:aIGHTfekBqE_169_0to103,test,test,0,,real_video,aIGHTfekBqE_169_0to103.mp4,64bc3d1b4dfcaa655b6690e87dd796a5620a14876b585c0517b60fda9bc96bb0,05cdfa553a893c635abed89cbd5df8b538a19393d9a2c16ad61faedd81affc06,AIGVDBench/Real/Real.zip,videos/aIGHTfekBqE_169_0to103.mp4,2154888,2155381,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDphSUdIVGZla0JxRV8xNjlfMHRvMTAz/real.mp4,3a2d36fd9c02cae1176f9f95ce7e239c1703163573aaf1dfa3aa5f5c3cbefcec,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::aIGHTfekBqE_169_0to103,AIGVDBench,aIGHTfekBqE_169_0to103,aigvdbench:aIGHTfekBqE_169_0to103,test,test,1,Open-Sora,text_to_video,aIGHTfekBqE_169_0to103.mp4,64bc3d1b4dfcaa655b6690e87dd796a5620a14876b585c0517b60fda9bc96bb0,05cdfa553a893c635abed89cbd5df8b538a19393d9a2c16ad61faedd81affc06,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/aIGHTfekBqE_169_0to103.mp4,43790,44598,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDphSUdIVGZla0JxRV8xNjlfMHRvMTAz/open_sora.mp4,21ea4f5703ad39ae89dc7903c3abb472e0bda871959d95d5a83abd1340c45ee0,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::lwblHh_qHRc_8_49to161,AIGVDBench,lwblHh_qHRc_8_49to161,aigvdbench:lwblHh_qHRc_8_49to161,test,test,0,,real_video,lwblHh_qHRc_8_49to161.mp4,a570c18efc2125c8f605acf7f71c5b872ff46195b5a4199384bdf5f7af0a1d5b,05dfb28e1f08fe9b009d77bfac0cd3a9ee34a1f3b66e304ac15b28bad81c553a,AIGVDBench/Real/Real.zip,videos/lwblHh_qHRc_8_49to161.mp4,2823533,2823743,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpsd2JsSGhfcUhSY184XzQ5dG8xNjE/real.mp4,94a2bc39ada1dcecc007e3b989f18bdb170c987c8ff47118a8f5872390a032fb,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::lwblHh_qHRc_8_49to161,AIGVDBench,lwblHh_qHRc_8_49to161,aigvdbench:lwblHh_qHRc_8_49to161,test,test,1,Open-Sora,text_to_video,lwblHh_qHRc_8_49to161.mp4,a570c18efc2125c8f605acf7f71c5b872ff46195b5a4199384bdf5f7af0a1d5b,05dfb28e1f08fe9b009d77bfac0cd3a9ee34a1f3b66e304ac15b28bad81c553a,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/lwblHh_qHRc_8_49to161.mp4,86138,86862,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpsd2JsSGhfcUhSY184XzQ5dG8xNjE/open_sora.mp4,1d1f128447e315478768f6457ce90ce81e896076045923d43293c6127c8cea68,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
