sample_id,group_id,split,label_for_posthoc_reference,archive_path,archive_revision,archive_member_path,local_video_path,expected_uncompressed_size,actual_file_size,zip_crc,sha256,codec,width,height,fps,duration_seconds,frame_count,range_bytes_transferred,extraction_seconds,ffprobe_ok,status,failure_reason,candidate_manifest_sha256
open_sora::yxbayDhqBQc_14_0to156,aigvdbench:yxbayDhqBQc_14_0to156,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/yxbayDhqBQc_14_0to156.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp5eGJheURocUJRY18xNF8wdG8xNTY/open_sora.mp4,56290,56290,8d265463,f993d5c2c29149095372ae6e7829b3e7e41421156b43cb9b9cc94af14021178d,h264,336,192,24.0,1.541667,37,55577,7.825334630906582,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::vz2lj5JFxE8_52_0to146,aigvdbench:vz2lj5JFxE8_52_0to146,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vz2lj5JFxE8_52_0to146.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp2ejJsajVKRnhFOF81Ml8wdG8xNDY/real.mp4,3526568,3526568,a183b558,3b11487a85b939f7c9b721ce9edb764958d4f28022d2e180b0d41937c831064a,h264,1920,1080,25.0,5.84,146,3525592,8.271852537058294,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::vz2lj5JFxE8_52_0to146,aigvdbench:vz2lj5JFxE8_52_0to146,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vz2lj5JFxE8_52_0to146.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp2ejJsajVKRnhFOF81Ml8wdG8xNDY/open_sora.mp4,64055,64055,4b4b0dad,10cd97e06778f918aca3dbfef87a30bcadba860d6a0e4e69a6b23c9dc3bdbc56,h264,336,192,24.0,1.541667,37,63278,7.650666180066764,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::MdRiHvx2oz0_22_0to136,aigvdbench:MdRiHvx2oz0_22_0to136,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/MdRiHvx2oz0_22_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpNZFJpSHZ4Mm96MF8yMl8wdG8xMzY/real.mp4,1328330,1328330,c127db93,a58e15b18c2f8b10e0516a47e4fb011b249790e1034f11cc369e9b09464e629b,h264,1920,1080,29.97,3.837171,115,1327417,7.629446160979569,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::MdRiHvx2oz0_22_0to136,aigvdbench:MdRiHvx2oz0_22_0to136,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/MdRiHvx2oz0_22_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpNZFJpSHZ4Mm96MF8yMl8wdG8xMzY/open_sora.mp4,45858,45858,fdd9e2c8,0c25847d5107b75c5c5c6d79a5125786af4e23f77380f969b79489b5e211bfc4,h264,336,192,24.0,1.541667,37,45089,7.52345603890717,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::qi4zfI56x2M_16_0to104,aigvdbench:qi4zfI56x2M_16_0to104,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qi4zfI56x2M_16_0to104.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpxaTR6Zkk1NngyTV8xNl8wdG8xMDQ/real.mp4,1815138,1815138,4ceefc13,2ecff0f0fda0de0c8eac55888dbe2900c244d56bdb7f98ec7570bfd06acde2d5,h264,1920,1080,25.0,4.16,104,1814615,6.670365069061518,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::qi4zfI56x2M_16_0to104,aigvdbench:qi4zfI56x2M_16_0to104,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qi4zfI56x2M_16_0to104.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpxaTR6Zkk1NngyTV8xNl8wdG8xMDQ/open_sora.mp4,42271,42271,2f00f72b,6eab554497eb182f3590c164c32773cf3f27e547cbe7d94de1ed50a9019167aa,h264,336,192,24.0,1.541667,37,41448,7.31663609482348,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::JzqqEDANwps_2_0to1338,aigvdbench:JzqqEDANwps_2_0to1338,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/JzqqEDANwps_2_0to1338.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKenFxRURBTndwc18yXzB0bzEzMzg/real.mp4,39493913,39493913,15753fa8,4686ecce234cc5db2277931392a108fbbc8ea264ef06f988ab10cd10175951f6,h264,1920,1080,29.97,44.644645,1338,39495205,18.213584864512086,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::JzqqEDANwps_2_0to1338,aigvdbench:JzqqEDANwps_2_0to1338,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/JzqqEDANwps_2_0to1338.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpKenFxRURBTndwc18yXzB0bzEzMzg/open_sora.mp4,56827,56827,cbefd742,a35973d761f18cbe777587e16a547c76ada5c57b9ea4db3eb6430d8ae8b12565,h264,336,192,24.0,1.541667,37,56077,7.437525171786547,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::yfrq7y1PqBo_83_0to136,aigvdbench:yfrq7y1PqBo_83_0to136,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/yfrq7y1PqBo_83_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp5ZnJxN3kxUHFCb184M18wdG8xMzY/real.mp4,1800939,1800939,619d8911,eb99a9197f0a5130688f8882d16d0b9316752ea82ab7f9f53bffcbdf12ee8358,h264,1920,1080,25.0,5.44,136,1800483,7.466950071044266,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::yfrq7y1PqBo_83_0to136,aigvdbench:yfrq7y1PqBo_83_0to136,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/yfrq7y1PqBo_83_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp5ZnJxN3kxUHFCb184M18wdG8xMzY/open_sora.mp4,32543,32543,ca281455,26507c8af6d7ffd571acbf91b34e5b829741614425a5b4315e91d79fca3902b2,h264,336,192,24.0,1.541667,37,31672,7.509472951292992,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::zxUsGZedLSQ_0_0to404,aigvdbench:zxUsGZedLSQ_0_0to404,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/zxUsGZedLSQ_0_0to404.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp6eFVzR1plZExTUV8wXzB0bzQwNA/real.mp4,3836406,3836406,57fe49da,e2e2314a3f359d5e80217cb6568c002c96521036faabcbbd0c154723606073f7,h264,1920,1080,29.97,13.480147,404,3835100,7.872686023823917,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::zxUsGZedLSQ_0_0to404,aigvdbench:zxUsGZedLSQ_0_0to404,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/zxUsGZedLSQ_0_0to404.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp6eFVzR1plZExTUV8wXzB0bzQwNA/open_sora.mp4,34164,34164,cafcb7b4,f9bcde87ada4c0c7341f63cc5b1b378692d6a24bfb0ec88430437868b213453e,h264,336,192,24.0,1.541667,37,33297,7.544244037009776,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::SheHMI0Cowo_22_0to519,aigvdbench:SheHMI0Cowo_22_0to519,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/SheHMI0Cowo_22_0to519.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpTaGVITUkwQ293b18yMl8wdG81MTk/real.mp4,17090187,17090187,4cf6cb9e,5927a4ccc8b05f2c274408fce87b336083fdf70161a46d96c9e2c5fb97249f94,h264,1920,1080,25.0,20.76,519,17091716,12.668501571752131,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::SheHMI0Cowo_22_0to519,aigvdbench:SheHMI0Cowo_22_0to519,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/SheHMI0Cowo_22_0to519.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpTaGVITUkwQ293b18yMl8wdG81MTk/open_sora.mp4,57423,57423,8b4d7b83,4f942a2636358f18aee22c405ff2a5ea423d6f773571077eb852fd1e4969a204,h264,336,192,24.0,1.541667,37,56749,7.448234532028437,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::GyhPEjXw1yA_5_0to107,aigvdbench:GyhPEjXw1yA_5_0to107,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/GyhPEjXw1yA_5_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpHeWhQRWpYdzF5QV81XzB0bzEwNw/real.mp4,2907249,2907249,9d97a0cf,ebdaa67ea13c7aca2df534cde7f0e5025eab662f8d733282a35ddec0980e3e28,h264,1920,1080,23.976,3.58692,86,2907086,7.72626915294677,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::GyhPEjXw1yA_5_0to107,aigvdbench:GyhPEjXw1yA_5_0to107,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/GyhPEjXw1yA_5_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpHeWhQRWpYdzF5QV81XzB0bzEwNw/open_sora.mp4,63535,63535,34a291ab,da270c97a76eea848813f825b48192f012a7dbd4e6fcbdc64f86d3dda6e20af3,h264,336,192,24.0,1.541667,37,62824,7.5310644675046206,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Z04M-o26qcg_82_41to159,aigvdbench:Z04M-o26qcg_82_41to159,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Z04M-o26qcg_82_41to159.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpaMDRNLW8yNnFjZ184Ml80MXRvMTU5/real.mp4,1802372,1802372,6ccd9b50,7d2efc186e31087b131b7b8d43891c05290d813079ca0a35a825ba33db9192f0,h264,1920,1080,29.97,3.23657,97,1801625,7.280097099021077,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Z04M-o26qcg_82_41to159,aigvdbench:Z04M-o26qcg_82_41to159,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Z04M-o26qcg_82_41to159.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpaMDRNLW8yNnFjZ184Ml80MXRvMTU5/open_sora.mp4,49927,49927,76dcee9b,247d5a394c60ca78bdad471ad56c2d31fe1d938bb0a4858805ddbc6f2d526903,h264,336,192,24.0,1.541667,37,49153,7.6048412984237075,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::9kXAHch00SM_1_0to107,aigvdbench:9kXAHch00SM_1_0to107,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/9kXAHch00SM_1_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo5a1hBSGNoMDBTTV8xXzB0bzEwNw/real.mp4,2352500,2352500,3dbb4fea,2215fa7b2d487afb43f754af3b8e36ab0562a9bdc8f8b7dabc9ccf8835058a21,h264,1920,1080,29.97,3.570237,107,2352293,7.314961084164679,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::9kXAHch00SM_1_0to107,aigvdbench:9kXAHch00SM_1_0to107,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/9kXAHch00SM_1_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo5a1hBSGNoMDBTTV8xXzB0bzEwNw/open_sora.mp4,71775,71775,90e63933,68bb5765b724b062cf8a23ee61d76ea88312576ce9b47c937f0ef4ea870880ce,h264,336,192,24.0,1.541667,37,71039,7.576802300289273,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::hU-KE7VvDfM_21_67to381,aigvdbench:hU-KE7VvDfM_21_67to381,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/hU-KE7VvDfM_21_67to381.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpoVS1LRTdWdkRmTV8yMV82N3RvMzgx/real.mp4,6349716,6349716,ffcab685,5cd1a40e69414eed4f8a00cf36a41e5a5a15376e6c2b6961f0b4f73ee5bbe6e8,h264,1920,1080,25.0,11.72,293,6349492,9.044607240706682,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::hU-KE7VvDfM_21_67to381,aigvdbench:hU-KE7VvDfM_21_67to381,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/hU-KE7VvDfM_21_67to381.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpoVS1LRTdWdkRmTV8yMV82N3RvMzgx/open_sora.mp4,59924,59924,171381cb,27437c215d47395a5fa114169676356764e298dc519116fca600dbdd95f513a4,h264,336,192,24.0,1.541667,37,59234,7.392885777167976,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::vYEtS2eXY-c_0_0to587,aigvdbench:vYEtS2eXY-c_0_0to587,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vYEtS2eXY-c_0_0to587.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp2WUV0UzJlWFktY18wXzB0bzU4Nw/real.mp4,9158557,9158557,80f9e711,bcba860c170b6925c0329dbe94c3e210656f717dbc0125f39904a19947297367,h264,1920,1080,29.97,18.885552,566,9156510,10.685682781040668,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::vYEtS2eXY-c_0_0to587,aigvdbench:vYEtS2eXY-c_0_0to587,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vYEtS2eXY-c_0_0to587.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDp2WUV0UzJlWFktY18wXzB0bzU4Nw/open_sora.mp4,76855,76855,58119721,404b5379023bacdb4b67618be4b0ca2439d15d87cb18f73980a00a6b1c90ec4b,h264,336,192,24.0,1.541667,37,76212,7.65586184989661,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::8L4fzqZTm_M_10_0to519,aigvdbench:8L4fzqZTm_M_10_0to519,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/8L4fzqZTm_M_10_0to519.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo4TDRmenFaVG1fTV8xMF8wdG81MTk/real.mp4,12012776,12012776,bad4fdff,991593b81ad08d5308ba606fb85d0c15b97c9fb6fe02f61fa93ed24cd30fac1e,h264,1920,1080,29.97,17.317317,519,12010603,11.26647542975843,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::8L4fzqZTm_M_10_0to519,aigvdbench:8L4fzqZTm_M_10_0to519,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/8L4fzqZTm_M_10_0to519.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDo4TDRmenFaVG1fTV8xMF8wdG81MTk/open_sora.mp4,26439,26439,20f89d59,f1486d22b2694d14f32b2008cf356ea6e3297c804db9dc5b7f98cf607bb04554,h264,336,192,24.0,1.541667,37,25528,7.441479532979429,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::OMPD4d2YaWM_28_89to392,aigvdbench:OMPD4d2YaWM_28_89to392,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/OMPD4d2YaWM_28_89to392.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpPTVBENGQyWWFXTV8yOF84OXRvMzky/real.mp4,3159602,3159602,72027e68,7d88c5710c1ade3c2f0b7c2aef777a33fe68654ed51b4d66957b72a78ec20887,h264,1920,1080,25.0,11.28,282,3157838,8.983592283912003,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::OMPD4d2YaWM_28_89to392,aigvdbench:OMPD4d2YaWM_28_89to392,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/OMPD4d2YaWM_28_89to392.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpPTVBENGQyWWFXTV8yOF84OXRvMzky/open_sora.mp4,71262,71262,d0c507db,9b5ab10411bd2d7b3c05fc38d0f9347db5994677a0e040ac053027347cd215bc,h264,336,192,24.0,1.541667,37,70573,7.499606903642416,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::IMlAZsNPvYw_16_0to166,aigvdbench:IMlAZsNPvYw_16_0to166,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/IMlAZsNPvYw_16_0to166.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpJTWxBWnNOUHZZd18xNl8wdG8xNjY/real.mp4,4258499,4258499,dabb8ed3,427479f4b4d62e292dbdb6d1bc9df85698c72b6222b972200aecbca5b1eb97b6,h264,1920,1080,29.97,5.538872,166,4257815,8.333981678821146,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::IMlAZsNPvYw_16_0to166,aigvdbench:IMlAZsNPvYw_16_0to166,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/IMlAZsNPvYw_16_0to166.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpJTWxBWnNOUHZZd18xNl8wdG8xNjY/open_sora.mp4,70627,70627,10db5e37,81bb71e606e0ac28e50cafb535a6d1b9b66b92209e0e22f092d5834fffe8bd75,h264,336,192,24.0,1.541667,37,69954,7.565745069645345,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::WrrjOmZqUvc_28_0to135,aigvdbench:WrrjOmZqUvc_28_0to135,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/WrrjOmZqUvc_28_0to135.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpXcnJqT21acVV2Y18yOF8wdG8xMzU/real.mp4,1023068,1023068,00385d5c,ad1168ce59d376936bd673392b46edb7ea295cfa6f3fc40007f0f255f0143b1c,h264,1920,1080,23.976,5.630631,135,1021473,7.291010701097548,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::WrrjOmZqUvc_28_0to135,aigvdbench:WrrjOmZqUvc_28_0to135,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/WrrjOmZqUvc_28_0to135.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpXcnJqT21acVV2Y18yOF8wdG8xMzU/open_sora.mp4,50579,50579,df581b54,b778c5d42ba181dc4a1e8210a1e4a5ff3027dd192513c320b2499c4a35385e17,h264,336,192,24.0,1.541667,37,49838,7.706365312449634,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::NgfBEINw48s_61_0to271,aigvdbench:NgfBEINw48s_61_0to271,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/NgfBEINw48s_61_0to271.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpOZ2ZCRUlOdzQ4c182MV8wdG8yNzE/real.mp4,5623649,5623649,7a79820a,ff6a95c6d0db4c1be7cfefbc8c08474ab859b57a5d5a53628bc5b8d180390e2d,h264,1920,1080,30.0,9.033333,271,5623443,8.053523652255535,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::NgfBEINw48s_61_0to271,aigvdbench:NgfBEINw48s_61_0to271,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/NgfBEINw48s_61_0to271.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDpOZ2ZCRUlOdzQ4c182MV8wdG8yNzE/open_sora.mp4,47340,47340,f1e59140,5d7c433ebb2faf6f0c3ee211ee2506fdb0cd2122b2ea52e36bfaa2087b44e46d,h264,336,192,24.0,1.541667,37,46571,7.445423098281026,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::m7V1i3jhomo_105_0to194,aigvdbench:m7V1i3jhomo_105_0to194,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/m7V1i3jhomo_105_0to194.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDptN1YxaTNqaG9tb18xMDVfMHRvMTk0/real.mp4,6671837,6671837,9fd39b06,d8d4c56bf9a9f93ed0189f0f0973330ad33db3d238232139ff0d75e47f806fa1,h264,1920,1080,29.97,6.47314,194,6672360,8.092572785913944,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::m7V1i3jhomo_105_0to194,aigvdbench:m7V1i3jhomo_105_0to194,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/m7V1i3jhomo_105_0to194.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDptN1YxaTNqaG9tb18xMDVfMHRvMTk0/open_sora.mp4,77144,77144,86ffe754,8d97f4a147f2735a013561af18688b3cf17312422a4a3a384877c041856bc6d7,h264,336,192,24.0,1.541667,37,76492,7.763426162302494,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::iWdkJPc7TV8_24_0to115,aigvdbench:iWdkJPc7TV8_24_0to115,test,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/iWdkJPc7TV8_24_0to115.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDppV2RrSlBjN1RWOF8yNF8wdG8xMTU/real.mp4,986803,986803,02c55fc1,097a6a47fe48c509c279bbd938ca5ff0eeab9b1b4b0680e4031dccc6df2092bc,h264,1920,1080,29.97,3.837171,115,985683,6.634423072449863,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::iWdkJPc7TV8_24_0to115,aigvdbench:iWdkJPc7TV8_24_0to115,test,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/iWdkJPc7TV8_24_0to115.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/test/gid_YWlndmRiZW5jaDppV2RrSlBjN1RWOF8yNF8wdG8xMTU/open_sora.mp4,42451,42451,afc73de1,2ddcd83930de6a3c05c22fa1616ac20e714ce824a0e2621ce9c3402c768cfe21,h264,336,192,24.0,1.541667,37,41747,7.619392665103078,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
