sample_id,group_id,split,label_for_posthoc_reference,analysis_ok,source_video_sha256,sampling_provenance_sha256,residual_sha256,frames,clips,objects,object_tracks,point_tracks,semantic_prior_total,semantic_prior_available,semantic_temporal_total,semantic_temporal_available,d1_total,d1_available,d2_total,d2_available,d3_total,d3_available,overall_coverage,runtime_seconds,peak_gpu_memory_mb,failure_reason,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,authenticity_label_used,result_path
open_sora::9S2-sD1HIbQ_21_126to247,aigvdbench:9S2-sD1HIbQ_21_126to247,train,1,True,188d7bd462a9a912d034097cb64b79e8e4589b1865fe2119ee3b6f392e604d5a,4e87f42e7154561283c37a61f165ee9c902850ca61d6b4cc9f01404ca4102690,9aefcb44e2c60b5e5ef8d2fb0cf9d671600af7968935fca7a98cb12ad1369fcc,32,4,97,21,1115,97,0,97,28,3054,3054,4136,4006,399,174,0.9371418993646855,18.992205270566046,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo5UzItc0QxSEliUV8yMV8xMjZ0bzI0Nw/result.json
real::EXmiHun7d-8_29_776to898,aigvdbench:EXmiHun7d-8_29_776to898,train,0,True,2d270c00633ee4009711977345480cbf47d55e0289e564090327b166ebdffa54,2e2d3c4c427138a73aaa8a7eab6571e93beede5ce8cdabb183c9719ee265b569,2fa77c3fe43f7639f9aba413cb8d3aa38875ea0e927188fad784be149744f589,32,4,365,78,1003,365,0,365,211,1715,1038,3806,2236,1942,417,0.43137829347318984,78.80095055140555,483.6328125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6RVhtaUh1bjdkLThfMjlfNzc2dG84OTg/result.json
open_sora::EXmiHun7d-8_29_776to898,aigvdbench:EXmiHun7d-8_29_776to898,train,1,True,020f08ea69d7bb51341a2758d86b9d26f391ea1facc13c8535b5e2df728ecddd,4be37f52d386c18096d8301b0ffa348a8efc1579c44a8b9979c503a5ca745003,b9d27d45eeae927d9d73d3ca0eb1ab79bd49963b54a71da58344110dda74435e,32,4,412,82,832,412,0,412,217,5303,5278,3233,1090,6498,3297,0.6196651101398453,23.166195097379386,446.40234375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpFWG1pSHVuN2QtOF8yOV83NzZ0bzg5OA/result.json
real::wmd4Nbunuyg_11_193to331,aigvdbench:wmd4Nbunuyg_11_193to331,train,0,True,3f98206d3aad2de695850301c2d15ec9a21738b63523a62cfda25ac55c48b5ee,21bb49756011a9c53011cf4aa0734194784194626d94ce626ff77e813b9a576a,f5dbe1976214470ec27a8cea5623ebf5b4d5984c169f9dc0a079f33916df2b7f,32,4,82,18,1521,82,0,82,15,2433,1764,4409,3442,173,45,0.6328578279877727,56.45749997161329,479.92724609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6d21kNE5idW51eWdfMTFfMTkzdG8zMzE/result.json
open_sora::wmd4Nbunuyg_11_193to331,aigvdbench:wmd4Nbunuyg_11_193to331,train,1,True,12bed48df0047cb75bbea1215b5e2187a17ddaac345dc4b71cc4d2fdf1f0f01c,49adbbbffaea7a0c89575d85e75ec2ba56f6e9daec3c593ae2ecce02674a5b2b,a40c97394252da414572ac6d92a65ac091daf61021582da953ae894af3787e99,32,4,37,9,913,37,0,37,0,1949,1587,3779,3420,52,0,0.8131979639914827,15.431304418481886,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp3bWQ0TmJ1bnV5Z18xMV8xOTN0bzMzMQ/result.json
real::w7h--c54_O8_24_0to135,aigvdbench:w7h--c54_O8_24_0to135,train,0,True,7b30573950b77cccf249e5f9a93e21e193ae5ede3234abda0f5ccdc1932323f6,7f6db3f253de18beb24dc49e73478debb5cc21441d4ded20f1000117a46b83a3,a13bacee6d914f0ac9336fbb147013db628f0c59c5569b97592bd831b2a42fd1,32,4,297,42,834,297,0,297,15,5562,5562,5376,5376,3250,2658,0.920981744425359,93.22598779480904,482.56982421875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6dzdoLS1jNTRfTzhfMjRfMHRvMTM1/result.json
open_sora::w7h--c54_O8_24_0to135,aigvdbench:w7h--c54_O8_24_0to135,train,1,True,db9e1b0242d5266ef71142598ca07dfa22a74e7758418adfa51c5de1e94c35b8,ce875a4b2b31f2d48e971049d04cca8a43fc23702494150f88bbed7a0760efa6,9adaab5cd28c12724a1e063e0317b940bd2c5ad75dc0b5c2b11a8bfe0125a35a,32,4,205,36,722,205,0,205,26,2642,2349,3931,2558,895,339,0.5407760436641867,22.043293001130223,444.9853515625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp3N2gtLWM1NF9POF8yNF8wdG8xMzU/result.json
real::2lTq3d3vY04_0_96to280,aigvdbench:2lTq3d3vY04_0_96to280,train,0,True,411235d233bf20090d7bf045141c3aba5c9fd8ba7ac6e2b7358205884650cd80,41d8d6aedb556c93ef2a0d4401b5db5b5d108d6465eb4a378e3da3c597c22f77,dae06bb48def5802bdd151089542cde7a377d67ac8353b0e0f5f19a3f9b92896,32,4,40,12,2173,40,0,40,5,1678,305,3699,2178,55,0,0.4588682319504618,47.130721748806536,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6MmxUcTNkM3ZZMDRfMF85NnRvMjgw/result.json
open_sora::2lTq3d3vY04_0_96to280,aigvdbench:2lTq3d3vY04_0_96to280,train,1,True,a283e120e7e3b036714cbfacbd82ce7d74f74b141cfa816f5569afd2a22092a7,e7a505ff8aca716cadf1652e61f0304e6fe7e1d7b432bdb07f712b2b149912fa,2f12003807c4a7c610bf56c9637f4c027d1bd5ee6f264559a0409e10c41ac723,32,4,43,8,505,43,0,43,0,4397,4397,2161,344,74,9,0.7060462950660561,16.60544515773654,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjoybFRxM2QzdlkwNF8wXzk2dG8yODA/result.json
real::qb4DJAgNGiQ_87_29to141,aigvdbench:qb4DJAgNGiQ_87_29to141,train,0,True,3667fb7d91694c2adcbfd517e2f36906118305bf9cacc9bf7df39a0de01576ac,7560e1299ceaac5060edb6d7018d92c6e67e48fcbaf42f57f5a55e21fd365700,bef71b927dd790b307ce980fa148df79ca699eb1c6acd4749951109a1587e893,32,4,54,13,1328,54,0,54,39,1304,198,3355,1334,95,0,0.28216700234042374,41.63982588518411,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6cWI0REpBZ05HaVFfODdfMjl0bzE0MQ/result.json
open_sora::qb4DJAgNGiQ_87_29to141,aigvdbench:qb4DJAgNGiQ_87_29to141,train,1,True,24778c1cfc96011131794117a7bbcdbad7d8e570f8e18d83cdf045237a819937,9653e4380d6996d93eebc4e8d48f1c88d7a47a26e059b45869a495c4fa2f958f,472ea340fc7467f52a753fa68e4fdf083bdf7819c452a44f89480172b7abc499,32,4,70,12,248,70,0,70,49,325,147,1101,588,107,12,0.4420806772780874,13.361053250730038,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpxYjRESkFnTkdpUV84N18yOXRvMTQx/result.json
real::zEr5cbkNabY_38_39to140,aigvdbench:zEr5cbkNabY_38_39to140,train,0,True,60e60217ab591626fbaaefe05858b48639b065b5147fd00d13718a53f1d810cf,f9b9cb10bf6f9b286b2fc70e225fb46baca36cea7bb67787b41e02337d415635,2629d0f8308304116ec7807a0912d0f7919b0203b7bd22edb7c7c4228c57a84d,32,4,60,10,1272,60,0,60,14,1272,0,2688,0,70,0,0.0032377871626681045,46.53681259416044,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6ekVyNWNia05hYllfMzhfMzl0bzE0MA/result.json
open_sora::zEr5cbkNabY_38_39to140,aigvdbench:zEr5cbkNabY_38_39to140,train,1,True,98de3908017190013f6168d235dee3c373942915756b84672b4e6da3ebc0238a,44ec31e107f092d9a347273e65c7a928c217aecf71c64f91737dd589c7f6940d,e7db259583a91371f9751408ca7299164d0eb627e2ae4784301d61303301f877,32,4,318,43,929,318,0,318,168,5277,5277,4673,3970,3473,2973,0.8812838115880574,26.14434232842177,446.60791015625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp6RXI1Y2JrTmFiWV8zOF8zOXRvMTQw/result.json
real::_Z5UMH8trWE_637_136to247,aigvdbench:_Z5UMH8trWE_637_136to247,train,0,True,5fd1156f31d6023c0b23b30dfe5d7d7e09d27d5341a2ee0210407390eb08bd83,8321c1f807c9714645ccbe1d114228b336cdd67a1cdff27dd1b260c956fae695,3fd6f8a98ead454564cb0ac99d1fc2fb701dfa3d5f7acaa37fe3c2596683f5b2,32,4,153,29,1141,153,0,153,33,2069,1272,4366,3436,510,159,0.6033907666889808,56.584163216874,479.92724609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6X1o1VU1IOHRyV0VfNjM3XzEzNnRvMjQ3/result.json
open_sora::_Z5UMH8trWE_637_136to247,aigvdbench:_Z5UMH8trWE_637_136to247,train,1,True,81505f4b736fe877a0d4e6ee9ecd4ab860c2080e068627008c65d2d57de8eb62,67558c2791c10dda372bac6b8dc8936ad1d3b4747be725f7895ea060c253caa8,3d3f8a370ab00ef6f83ac4dc1409fd08a2234d2a5eae47acd4be4d5e44512a95,32,4,157,29,1124,157,0,157,28,4692,4692,5283,5190,827,504,0.9368533925463641,22.85852460656315,444.9853515625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpfWjVVTUg4dHJXRV82MzdfMTM2dG8yNDc/result.json
real::BjNdaV_Jz4U_5_0to151,aigvdbench:BjNdaV_Jz4U_5_0to151,train,0,True,5f3dd93186f802bef7c1cb0fb49ab91511cd71a6ea0837e67afd4eb043744ac0,b9a3ed31f3b4e5d72ceaa69202d6809cad8239ec11226e3622bb0e4c4ae6d1bb,500601750781a79c5bddf20802e1e9cca9e82776b987d2c228d751bf5de7fa92,32,4,18,5,1887,18,0,18,0,1763,1035,3110,1168,36,0,0.4298867325907213,39.48373444378376,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6QmpOZGFWX0p6NFVfNV8wdG8xNTE/result.json
open_sora::BjNdaV_Jz4U_5_0to151,aigvdbench:BjNdaV_Jz4U_5_0to151,train,1,True,026b01c10361d7efc244441edad1fb19382c0f00324a33ff3bddb5850f669d2c,2bf5b1cc6fcd7a89e8c3bab4feebc7e3cad2fc971c3a72c2037438d1de28f399,2ac678396818180d953d99561250ff012185f3f5037fb57b8817917d4bb6c7bd,32,4,46,11,730,46,0,46,30,2662,2445,3245,2474,86,0,0.7831278634841242,14.814231792464852,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpCak5kYVZfSno0VV81XzB0bzE1MQ/result.json
real::kNVy_zN3BHA_44_53to302,aigvdbench:kNVy_zN3BHA_44_53to302,train,0,True,510aa5299a9eec0b01b0e4d0c1e8666f67d544babcdf7a291bdbd0923e758434,127799ea2d865d28485bcac465dc69ea7a4506e752d6efdbb9108d481b7eb54e,e19234b79d5103b9454ac7e39c80e90b9d5f131e532f8f76c83ddc60b64879e8,32,4,70,18,1529,70,0,70,19,1545,1545,2862,1634,227,60,0.6555378029880718,51.5634424732998,480.162109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6a05WeV96TjNCSEFfNDRfNTN0bzMwMg/result.json
open_sora::kNVy_zN3BHA_44_53to302,aigvdbench:kNVy_zN3BHA_44_53to302,train,1,True,8a0a4438d51f4240333698fa9157f823be91f3aa9f403c32138fbc1cb1192496,d35e5809301223213e8ccebdd3ddf1b0c40531bbdc89f7ceb021326ecfde26d2,5e675bb2911198a2a42b46a35063c7125c162321d4d24892f0e2d143b496f6a1,32,4,79,11,1103,79,0,79,17,4754,4754,4939,4502,235,126,0.931686239431884,19.305913030169904,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjprTlZ5X3pOM0JIQV80NF81M3RvMzAy/result.json
real::lExN3FdIvw8_26_0to110,aigvdbench:lExN3FdIvw8_26_0to110,train,0,True,8498db661f48e0416213c45cc007a70c052f5983140e4da56ad3e81380844edf,229ecb5c8f4b5a469146f1e12975b167d3753a458f8b738d3089250556a1e595,b4a7d258563837d2b2446d7acf8be02acc8f1b47bf1ed99ef152dc270d714aca,32,4,39,9,1370,39,0,39,0,2733,2508,5012,4718,47,0,0.884934587491119,45.114940765313804,479.92724609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6bEV4TjNGZEl2dzhfMjZfMHRvMTEw/result.json
open_sora::lExN3FdIvw8_26_0to110,aigvdbench:lExN3FdIvw8_26_0to110,train,1,True,faa45e2fa8677cae34104245d05f61839b65af4f4e0f1ef9c5f6f30baac0f6d6,264d3619684bc5a7b7788da468c2a39b643b73f3ca03bf169877413456c4e967,57fe19dc526aad609a23188b1ff0b180d7949d60f3a8854f9fa393a119db8934,32,4,87,16,843,87,0,87,36,3195,3195,3816,3816,222,120,0.9664490061940135,18.336792163550854,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpsRXhOM0ZkSXZ3OF8yNl8wdG8xMTA/result.json
real::ym205HqYEnE_71_0to113,aigvdbench:ym205HqYEnE_71_0to113,train,0,True,a924cdf6e1f30ceadcc8b8542f183006d626d2f825af3b34341d031ac473cfce,53b2eec2bc8978cdf91f9b68c74e99ca7115f9b45d22e04c232faa9ea7fbc993,343e307efb12583361db9e2b1372769b34f40656d30f2c893dee8877ba4f07da,32,4,8,3,1019,8,0,8,0,3963,3648,4773,4170,12,0,0.8635357298874491,39.377580971457064,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6eW0yMDVIcVlFbkVfNzFfMHRvMTEz/result.json
