group_id,split,real_status,fake_status,residual_schema_equal,sampling_protocol_equal,group_status
aigvdbench:wdb3OjGauUI_44_41to144,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:kNObPLOioIU_3_0to270,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:RNhEFBrsAvE_11_0to223,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:74GxloRfI0k_28_0to505,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:XOBq37xAsVc_69_0to113,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:CfKfGyXC498_21_16to138,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:f23rP1H2mhM_10_65to262,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:P62lCx2gZxw_2_0to729,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:WZiJcv2xpQs_4_0to170,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Uxvpm_tNCVg_3_27to130,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:XbCFSeCBc2o_6_0to109,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:27MUmcVR8X4_0_0to112,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:AJKkoH3MWNU_47_0to173,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:SokA9hPeJm8_22_0to113,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:AbqJEe6lLU0_8_69to253,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lQwRB1wySoM_9_0to136,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:3ODKUjMNJ5A_5_0to176,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lYicz5ag9kY_10_0to136,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:piCmTUhynEg_128_0to151,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:dj6sR6BXcHg_23_94to317,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:iMEM2bewOyU_28_23to142,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:7WzfaS2wuvU_0_0to142,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:yXTU7PMHKaM_93_0to197,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lkJXfTdwN_o_1_0to264,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:inylUmEw1qQ_2_55to222,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:akBz4pRCHeY_3_89to193,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:VMJ70IFWVZo_5_52to179,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:QF7VvqmKlFo_0_0to226,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:30EsXft3euw_33_55to347,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:K-YEJegwjI0_0_0to136,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:yXVToYRDqYc_24_0to109,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:KTyH5NWPXGE_1_0to119,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:plWMcqKMtPg_16_0to1109,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:4MLvzAzZhuw_9_31to135,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:jxtggVlNlPE_38_0to122,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:YI8IUsnH2qw_12_824to940,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:IUI0vfct24o_12_0to199,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:AOy3VT-Jvlk_51_0to145,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:9M8QUynDAbk_7_18to217,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:sZf0owX6cUM_1_518to1221,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:fTtjB7ti8NU_12_0to102,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:VicRCuvxTbc_19_0to136,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:L0KINf3s5IU_56_245to376,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:NnR3RT7_-vA_28_0to1392,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:R1mKjoShk4U_2_56to272,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ZPuEZnMK_Bs_33_54to199,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:UL_mHW-e5kc_59_0to136,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:llM9MIM_9U4_3_16to149,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:nmdjSgz5Z70_68_64to492,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:PG9kCkhiuyo_43_0to131,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:LV5tIQFKAgY_131_0to628,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:kEdfVjGxMz0_21_320to569,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:gd6s5AS273Q_399_0to120,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:rr8dpLBH4gU_9_18to132,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:PPEmSHj3CKA_0_0to1223,train,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Q5sNkRjzVgU_20_54to174,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:WP7woAHPOjU_6_30to144,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:5Hr6KH-kGRY_20_100to246,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:FFOWDe1YZVY_87_0to374,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:S7aVNP5t-kw_44_96to320,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:nPggYy_aPzY_36_0to124,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:9MDeuLaGAFc_6_0to1294,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:QWADVL4gMmc_42_19to522,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:jcTn6MjNaZo_17_84to193,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:iVy63mmJg6k_34_0to204,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:li-C4HnrDd8_3_33to786,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ohaFCAhuLVA_15_0to103,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:aZT4S-MFZa0_65_76to201,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:AY_q3oEBAmk_81_0to351,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ppX46CIyFIo_0_0to1361,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:BGFbkM1OhYM_0_0to203,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:N1c_TCaQLxg_6_0to109,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ugtzreD-1IM_1_0to145,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:E2hKTXomDh4_0_399to700,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:1SSQSjs63nc_15_0to544,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:L9mAGopy98w_47_0to107,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Jkat1U9SVgI_8_0to136,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mKmpT3EWyfQ_4_18to209,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mnnNb1juvNE_35_17to137,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:-ZiVqyuKho4_35_82to191,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:aHBE4qEloKA_0_0to145,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:IkuW-IIDEQA_5_19to120,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:7Jxn9zE_vws_29_72to206,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:-e0EO_DH2-I_26_0to970,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:SU-_43BQ_j0_51_0to104,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:7jhWomQnMtg_4_0to351,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:-oVhV6SBYIo_12_0to281,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:JJO7hDTOMuA_24_25to327,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:XVk9WzRkXt4_128_0to143,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:2pNlzfZMa7c_13_0to125,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:afU-z38uncg_34_70to454,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:znnNhu2TML8_11_0to138,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Ix1_r5EJVvU_32_0to106,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:jhCgED824_4_3_0to149,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:E64yyBaW2qo_12_0to138,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:JHtCHWvYl94_105_0to134,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:LYebkjEdBY0_30_91to218,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:tT4O_Q2JA7I_51_65to207,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:hf9BFm-I_sQ_405_0to132,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:tDvAlwzg1vY_24_51to321,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:0eXkBH0qzTY_21_0to380,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:hgha3Bez50E_53_0to390,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:FVvOjUzacwo_18_21to178,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mDsj6OPHSAI_11_18to162,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Zx_P9-bkM48_28_0to138,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Rixj7SNIpZE_98_412to563,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:SFdR240qaXA_36_0to202,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:vFKdBiV48ek_1_0to734,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:RnpiPddFJHI_33_0to303,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:T7NPKnbsv6c_1_0to1451,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:5h0oKzhRtRM_26_933to1243,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:YD79ociXOK0_6_0to107,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:D8w6QVruxek_119_0to102,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Ax8zuvqV1Ik_153_43to258,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:W-FWrYU1EYw_13_204to408,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:_j_sPsTHE8M_0_231to336,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:TOLu7cDn44Q_36_0to132,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:oVAxy9mK7oY_0_19to142,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:pJJPI2vxjzg_24_0to621,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:I_bTiPTHIN8_60_0to128,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lEVjsQGSL7k_3_29to378,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:bew4RBMmVXY_21_0to109,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:AvWrU7f0SLA_12_21to161,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:72Q6ZHE4lAQ_10_0to212,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:DQzYnxN3tE4_164_0to293,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:GDjS1KX2PrA_10_16to138,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lCrZHZyeqic_37_0to104,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Lj4nyWbbMds_8_0to552,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:X333iyQg0s0_45_25to163,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:VGV09dUwXo4_59_0to123,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Js1uRntrbj4_14_86to409,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:cvzD-lNfO7E_33_174to452,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:gsD-GDwd9a0_1_0to157,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:w_5Bg292zU8_16_23to144,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:7tJI1-JT-FQ_41_24to193,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ku77ybqDQNI_49_65to179,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:5iYUyTLcCUs_14_0to238,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:IIcrKLG7HYc_65_0to269,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:WPgcHx5HkFw_26_0to130,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:_enS0P_bHwM_4_0to533,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ZcxYdu6p3fg_49_0to108,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:EcVj0rGx77M_4_982to1165,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Imckz_pDYAM_2_0to252,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ED6OlIunOfA_42_0to106,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:RcN7dd6KTRk_39_0to226,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Hnc6SyIpQ2M_19_0to122,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:h5Xe-yDyIV0_21_0to360,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:P3qCQLyI_Yw_8_0to471,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:6A0kCq0UoTQ_26_0to231,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:J-XaFcCaIBc_5_535to636,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:3tiSGslFKjg_4_76to200,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:K_TFHQP0-z4_97_35to140,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Ei1eEtK7eh4_122_50to162,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:PZvO6kg4bdA_38_78to186,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:CdqmVEbXAp8_29_102to235,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:eSP0sWFI2cI_66_0to120,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:fpVsrsvwe4M_16_81to246,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:PP-mJktDRs4_2_0to110,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:WtOr0Ue8W1I_4_0to411,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:2NdxYQs7qbk_23_45to259,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:nEXY9NE_Cus_19_626to860,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:NFp8zhJx8Jg_26_0to159,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mRpdEHIX_7M_18_498to695,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:_rb92HIhFdU_21_0to148,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:hN8lNMrhRYw_8_46to406,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:v2ESTRH3zVI_0_0to192,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:BVqRAAajSNk_11_0to136,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:EjYGOBHnee0_7_0to225,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ajoqbaL-NV8_28_0to107,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:_JB_HTZPSDU_7_0to215,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ADCEcGzs450_2_0to274,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ndWV6RBY7r8_17_67to249,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:WnvjePkJMG4_9_0to147,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:opoNCFLTtjY_53_0to109,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Bb4Si7ZVFSQ_31_0to171,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:6sXCk1hi8OM_250_0to118,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:cCNMBWfbVAE_9_0to198,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:si8-S3bXOis_177_0to103,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:kOSZ0fpTJeg_8_0to116,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:3Ay4Sk7NRCY_3_0to109,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:g3ZUB_Jn49M_16_18to130,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:lyoIryqJ08A_215_23to139,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:489wXyjtMOs_26_68to171,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:6khVFi91-p8_8_0to379,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:sGdL5CVxClg_202_0to167,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mrIv--k0dVk_180_87to295,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:t9rr15LVkYs_25_30to227,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:neb-7epKdPM_0_0to363,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:czqlybgnjPs_8_102to649,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:A_JVdp-5TwY_5_55to200,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:epOygXWjrvE_0_0to280,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mK6wTebqo6c_99_0to361,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:I0l12Yzp5z4_3_105to359,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Uw9mCVBYLXE_9_562to1039,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:0hsMBHk0Eok_80_0to118,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:YqHbFJeyy6s_665_113to263,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:Qrv2el6rqVk_32_0to194,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:P1HVKm2-s60_102_0to132,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:1ujIX_2tILU_39_0to230,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:ETYQa5bydRA_50_0to280,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:eut6gKqRWIg_37_39to234,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:hSB1AsJzZGw_34_65to200,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:eRohOlGchY0_13_175to401,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:PVTLjm6eL3A_1_0to191,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:3ijMwscqYYs_68_0to325,validation,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:k31cyxNrYhY_10_0to146,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:mt4iHG4N9Yk_28_0to175,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:RRXZGS60mqk_58_38to210,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:U4yIRFyEwHs_71_527to875,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:RlVWvCyyiL4_4_0to171,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:y_iGGKqHB2g_4_0to104,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:bHaVJ08aJqU_9_0to391,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
aigvdbench:JHPzKY4aNzo_33_113to223,test,COMPLETE,COMPLETE,True,True,GROUP_RESIDUAL_COMPLETE
